B2,B4,Turn,Unit,Poss_labels,New Label
20180825-071459_643_live,0,8,myself and Save the Children thank you for your time,EEPos+,
20180825-071459_643_live,1,8,Have a great day,,
20180825-071459_643_live,0,9,so now what,,
20180825-071459_643_live,1,9,"This should be the tenth response, I suspect we will be able to submit",,
20180825-075647_663_live,0,0,Hello there!,,
20180825-075647_663_live,1,0,can you donate,,Proposed Social Good +
20180825-075647_663_live,0,1,I can and am planning on donating.,ERPos+,Completed Social Good +
20180825-075647_663_live,0,1,It seems like a great cause.,,
20180825-075647_663_live,0,1,Do you plan on donating too?,,Proposed Social Good +
20180825-075647_663_live,1,1,i might donate as well,ERPos+,Completed Closeness +
20180825-075647_663_live,0,2,I think it would be great if we both did,,Proposed Closeness +
20180825-075647_663_live,1,2,it would be great,ERPos+,Completed Closeness +
20180825-075647_663_live,0,3,I know if my child was in need I would hope people like us would make a donation - no matter how small.,,Proposed Closeness +
20180825-075647_663_live,1,3,this is really true,ERPos+,Completed Closeness +
20180825-075647_663_live,0,4,What motivates you to donate?,,Proposed Closeness +
20180825-075647_663_live,1,4,the children do,EEPos+,Completed Closeness +
20180825-075647_663_live,0,5,Yes it is truly up to us to help the millions of children in Syria who have grown up only knowing violence,EEPos+,Proposed Closeness +
20180825-075647_663_live,1,5,i know its terrible right,ERPos+,Completed Closeness +
20180825-075647_663_live,0,6,Yes.,,
20180825-075647_663_live,0,6,How much do you spend on small unnecessary items like coffee or snacks each day?,,Proposed Closeness +
20180825-075647_663_live,1,6,maybe like 15,,Completed Closeness +
20180825-075647_663_live,0,7,Wow.,,
20180825-075647_663_live,0,7,Imagine how helpful even a small fraction of that money would be to these kids,,
20180825-075647_663_live,1,7,yep it will be great for those kids to help them with things they need,,
20180825-075647_663_live,0,8,So how much do you think you'd like to donate?,EENeg-,Proposed Social Good +
20180825-075647_663_live,0,8,The money will come right from your task payment.,,
20180825-075647_663_live,1,8,maybe 5 dollars,ERPos+,Completed Social Good +
20180825-075647_663_live,0,9,Wow that is very generous of you,EEPos+,Proposed Closeness +
20180825-075647_663_live,1,9,yeah i know,EEPos+,Completed Closeness +
20180825-075647_663_live,0,10,So you can confirm you'd like to donate $5?,ERNeg-,Proposed Social Good +
20180825-075647_663_live,1,10,yes i do,ERPos+,Completed Social Good +
20180825-125810_869_live,0,0,Hey!,,
20180825-125810_869_live,0,0,I Was wondering if you would be interested in donating To a charity called Save the children?,EENeg-,Proposed Closeness +
20180825-125810_869_live,1,0,Could you please tell me more about this charity?,,Completed Closeness +
20180825-125810_869_live,0,1,"Save the Children is an international Non- governmental orginaztion that promotes children's rights, provides relied and helps support children in developing country.",ERPos+,
20180825-125810_869_live,1,1,What exactly does the money do for them?,ERNeg-,
20180825-125810_869_live,0,2,"The Money you donate will help provide children help during times of natural disasters, as well as help to further their education.",ERPos+,Proposed Closeness +
20180825-125810_869_live,0,2,Save the children also provides options for mental health help.,ERPos+,
20180825-125810_869_live,1,2,Do you donate to a specific child?,ERNeg-,
20180825-125810_869_live,0,3,"We do Offer programs where you You can choose to sponsor a child in the US, or sponsor a child from around the world!",ERPos+,Completed Closeness +
20180825-125810_869_live,1,3,Oh that's great!,ERPos+,Completed Closeness +
20180825-125810_869_live,1,3,That was going to be my next question about if this charity helps kids in the US.,ERNeg-,
20180825-125810_869_live,1,3,Is there a minimum amount you need to donate?,,
20180825-125810_869_live,0,4,There is not a minimum amount!,,
20180825-125810_869_live,0,4,you can donate what ever you would like!,,
20180825-125810_869_live,0,4,Remember every penny Donated is another step towards bettering a child's future,EEPos+,Proposed Social Good +
20180825-125810_869_live,1,4,When was this charity started?,ERNeg-,
20180825-125810_869_live,0,5,Save the children has been round for almost 100 years!,ERPos+,
20180825-125810_869_live,0,5,"save the children was founded on april 15,1919",ERPos+,
20180825-125810_869_live,1,5,Perfect thank you for the information.Is there a website where I can check it out and donate?,,
20180825-125810_869_live,0,6,The research team will collect all donations and then it to Save the children today!,,
20180825-125810_869_live,1,6,Ok I will be willing to donate $100.,ERPos+,Completed Social Good +
20180825-125810_869_live,1,6,Do I get a receipt?,,
20180825-125810_869_live,0,7,The research team should send you an email after your donation is sent!,,
20180825-125810_869_live,1,7,So do I provide my email to you?,,
20180825-125810_869_live,1,7,How does this work?,,
20180825-125810_869_live,0,8,Your Donation will be directly Deducted from your task payment.,,
20180825-125810_869_live,0,8,"You should be able to choose any amount on your side, and when the task is over you should recive and email from the research team!",,
20180825-125810_869_live,1,8,Do you know if this is tax deductible?,ERNeg-,
20180825-125810_869_live,0,9,I'm not completely sure about that.,,
20180825-125810_869_live,1,9,OK no problem I will find out.,,
20180825-125810_869_live,1,9,Thank for answering my questions.,,
20180825-125810_869_live,1,9,I will be sure to donate.,ERPos+,
20180825-210735_192_live,0,0,"Hello, would you like to donate to our charity called Save the Children?",EENeg-,Proposed Social Good +
20180825-210735_192_live,0,0,Millions of syrian children have grown up facing daily threats of violence this will be a step towards saving children world wide!,EEPos+,
20180825-210735_192_live,1,0,"Yes, I am interested in donating.",ERPos+,Completed Social Good +
20180825-210735_192_live,1,0,What specific causes the charity donate to?,ERNeg-,
20180825-210735_192_live,0,1,"They donate to ensuring children's rights to health, education, safety, etc.",ERPos+,
20180825-210735_192_live,0,1,Convince your partner their donation will make a tangible impact for the world,,
20180825-210735_192_live,1,1,Are there different tiers for donations available?,ERNeg-,
20180825-210735_192_live,0,2,You could find that out here at this website.,,
20180825-210735_192_live,0,2,URL do you have an idea of how much you would like to donate?,EENeg-,Proposed Social Good +
20180825-210735_192_live,1,2,Can I donate $30 a month?,ERPos+,Completed Social Good +
20180825-210735_192_live,0,3,Sure thing!,,
20180825-210735_192_live,0,3,You would like to donate a dollar a day?,EENeg-,
20180825-210735_192_live,1,3,"Yes, I am okay with that.",ERPos+,
20180825-210735_192_live,1,3,How do I sign up?,,
20180825-210735_192_live,0,4,You just tell me how much do you like to donate to the charity now?,EENeg+,Proposed Social Good +
20180825-210735_192_live,0,4,Then I'll go to the website and set everything up.,EENeg+,
20180825-210735_192_live,0,4,I'll have the research team collect the donate and send it to Save the Children.,,
20180825-210735_192_live,1,4,I would like to donate $10 right now.,ERPos+,Completed Social Good +
20180825-210735_192_live,0,5,The children are going to really appreciate this!,EEPos+,Proposed Closeness +
20180825-210735_192_live,1,5,I'm glad and happy to help!,EEPos+,Completed Closeness +
20180825-210735_192_live,0,6,I'm going to tell you some information while i get the paper work ready about the charity if that's okay with you,EENeg-,
20180825-210735_192_live,1,6,"Sounds good, please feel free to share!",,
20180825-210735_192_live,0,7,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",ERPos+,
20180825-210735_192_live,1,7,"That's awesome, what other countries does it support besides Syria?",ERPos+,
20180825-210735_192_live,0,8,This charity also support children in the United States as well as Rohingya.,ERPos+,
20180825-210735_192_live,0,8,I have some of the paper work together ho much did you want to donate right now again?,EENeg-,Proposed Social Good +
20180825-210735_192_live,1,8,I am good with donating $10 right now.,ERPos+,Completed Social Good +
20180825-210735_192_live,0,9,Okay got it!,,
20180825-210735_192_live,1,9,Is there any follow up information you will be able to share once the donation is complete?,,
20180825-210735_192_live,1,9,Like a newsletter?,,
20180826-073858_133_live,0,0,"Hi, how are you today?",,
20180826-073858_133_live,1,0,Great what about you?,,
20180826-073858_133_live,1,0,Do you donate to children's charities often?,ERNeg-,Proposed Closeness +
20180826-073858_133_live,0,1,"Not bad, I donate all the time specifically to Save The Children, they are a great charity because 100% of the money donated is given to those children who need it most how about you?",ERPos+,Completed Closeness +
20180826-073858_133_live,1,1,I have donated to them in the past.,ERPos+,
20180826-073858_133_live,1,1,Do you donate through MTurk only?,,
20180826-073858_133_live,0,2,"Well, today all donations are directlt deducted from the Mturk task payment so would you be interested in donating today?",EENeg-,Proposed Social Good +
20180826-073858_133_live,1,2,"I would, I usually donate some portion of my winnings when it's a children's charity.",ERPos+,Completed Social Good +
20180826-073858_133_live,1,2,They are the most vulnerable in society.,,
20180826-073858_133_live,0,3,"Oh, I know children did not ask to grow up in these coditions adults have let them down in so many ways",,
20180826-073858_133_live,1,3,"I know, it's also so sad the the more nutricious foods are always the most expensive.",,
20180826-073858_133_live,1,3,I donate to the NYC Food bank also.,EEPos+,
20180826-073858_133_live,1,3,They help a lot of city kids.,,
20180826-073858_133_live,0,4,That's another great cause,,
20180826-073858_133_live,1,4,How much to you plan on donating today considering that we may get a bonus?,,Proposed Social Good +
20180826-073858_133_live,0,5,Normally I donate about $1.00 how about you?,,Completed Social Good +
20180826-073858_133_live,1,5,I usually donate like I would in real life...,,
20180826-073858_133_live,1,5,like a quarter here and a quarter there.,EEPos+,
20180826-073858_133_live,0,6,"well, every cent counts that's what I say or a penny saved is a penny earned either way it works out the same",EEPos+,
20180826-073858_133_live,1,6,"Yes, and it all adds up at the end of the month especially when you're also struggling to make ends meet.",EENeg+,
20180826-073858_133_live,0,7,"oh, yes definately, so do I have your commitment to a donation today?",EENeg-,Proposed Social Good +
20180826-073858_133_live,1,7,"Definitely, I will donate my $0.30.",ERPos+,Completed Social Good +
20180826-073858_133_live,1,7,What about you?,ERNeg-,
20180826-073858_133_live,0,8,"yes, I was going to as soon as I saw the charity it was going to such a great cause",ERPos+,
